Unnamed: 0,Key,Value,id
1364898.0,2_layer_derivation_tree__entropy,0.630038,4563
1364899.0,3_layer_derivation_tree__entropy,0.633911,4563
1364900.0,4_layer_derivation_tree__entropy,0.627987,4563
1364901.0,5_layer_derivation_tree__entropy,0.628666,4563
1365227.0,average_path_length,14.2911,4563
1365228.0,redundancy,27.0,4563
1365229.0,traversal_steps,79.0,4563
1365230.0,tree_skewness,-27.0,4563
1365231.0,skewness,0.0,4563
1365232.0,density,1.47149e-07,4563
1365233.0,symbol_entropy,1.85788,4563
1365234.0,layer_average_derivation_entropy,0.0,4563
1365235.0,path_average_derivation_entropy,0.960691,4563
1365236.0,layer_average_symbol_entropy,0.0,4563
1365237.0,path_average_symbol_entropy,0.955329,4563
1365238.0,average_layer_symbol_skewness,-0.0055659,4563
1365239.0,average_layer_derivation_skewness,1.68242,4563
1365240.0,average_layer_symbol_KL_divergence,0.0193887,4563
1365241.0,average_layer_derivation_KL_divergence,0.0124797,4563
1577869.0,derivation_entropy,1.97426,5366
1577870.0,word_entropy,2.39926,5366
1577871.0,word_delay_1_mutual_entropy,1.88519,5366
1577872.0,word_delay_2_mutual_entropy,1.68518,5366
1577873.0,word_delay_3_mutual_entropy,1.62898,5366
1577874.0,word_delay_4_mutual_entropy,1.43836,5366
1577875.0,word_delay_5_mutual_entropy,1.46422,5366
1577876.0,derivation_delay_1_mutual_entropy,1.08419,5366
1577877.0,derivation_delay_2_mutual_entropy,1.5944,5366
1577878.0,derivation_delay_3_mutual_entropy,0.971622,5366
1577879.0,derivation_delay_4_mutual_entropy,1.45879,5366
1577880.0,derivation_delay_5_mutual_entropy,0.917177,5366
1577881.0,word_delay_1_transitional_entropy,2.86985,5366
1577882.0,word_delay_2_transitional_entropy,3.04248,5366
1577883.0,word_delay_3_transitional_entropy,3.08906,5366
1577884.0,word_delay_4_transitional_entropy,3.20584,5366
1577885.0,word_delay_5_transitional_entropy,3.13416,5366
1577886.0,derivation_delay_1_transitional_entropy,2.83611,5366
1577887.0,derivation_delay_2_transitional_entropy,2.29697,5366
1577888.0,derivation_delay_3_transitional_entropy,2.91108,5366
1577889.0,derivation_delay_4_transitional_entropy,2.44121,5366
1577890.0,derivation_delay_5_transitional_entropy,2.9731,5366
1577891.0,word_delay_1_transfer_entropy,0.239897,5366
1577892.0,word_delay_2_transfer_entropy,0.322872,5366
1577893.0,word_delay_3_transfer_entropy,0.315962,5366
1577894.0,word_delay_4_transfer_entropy,0.426268,5366
1577895.0,word_delay_5_transfer_entropy,0.307402,5366
1577896.0,derivation_delay_1_transfer_entropy,0.697137,5366
1577897.0,derivation_delay_2_transfer_entropy,0.0747691,5366
