Unnamed: 0,Key,Value,id
3395362.0,word_delay_5_mutual_entropy,-0.0675775,12781
3395363.0,derivation_delay_1_mutual_entropy,-0.799986,12781
3395364.0,derivation_delay_2_mutual_entropy,-0.616884,12781
3395365.0,derivation_delay_3_mutual_entropy,-0.433782,12781
3395366.0,derivation_delay_4_mutual_entropy,-0.25068,12781
3395367.0,derivation_delay_5_mutual_entropy,-0.0675775,12781
3395368.0,depth_of_tree,8.0,12781
3395369.0,1_layer_symbol_tree__entropy,2.22917,12781
3395370.0,2_layer_symbol_tree__entropy,1.93147,12781
3395371.0,3_layer_symbol_tree__entropy,2.03068,12781
3395372.0,4_layer_symbol_tree__entropy,2.90167,12781
3395373.0,5_layer_symbol_tree__entropy,4.38542,12781
3395374.0,1_layer_derivation_tree__entropy,0.799693,12781
3395375.0,2_layer_derivation_tree__entropy,0.839066,12781
3395376.0,3_layer_derivation_tree__entropy,1.1178,12781
3395377.0,4_layer_derivation_tree__entropy,1.36951,12781
3395378.0,5_layer_derivation_tree__entropy,2.04875,12781
3395389.0,average_path_length,3.625,12781
3395390.0,redundancy,6.0,12781
3395391.0,traversal_steps,16.0,12781
3395392.0,skewness,-6.0,12781
3395393.0,density,0.0627451,12781
3395394.0,symbol_entropy,0.0627451,12781
3438934.0,derivation_entropy,1.91746,12990
3438935.0,word_entropy,2.02623,12990
3438936.0,word_delay_1_mutual_entropy,-1.44113,12990
3438937.0,word_delay_2_mutual_entropy,-1.16817,12990
3438938.0,word_delay_3_mutual_entropy,-1.13412,12990
3438939.0,word_delay_4_mutual_entropy,-1.046,12990
3438940.0,word_delay_5_mutual_entropy,-0.957886,12990
3438941.0,derivation_delay_1_mutual_entropy,-1.44113,12990
3438942.0,derivation_delay_2_mutual_entropy,-1.16817,12990
3438943.0,derivation_delay_3_mutual_entropy,-1.13412,12990
3438944.0,derivation_delay_4_mutual_entropy,-1.046,12990
3438945.0,derivation_delay_5_mutual_entropy,-0.957886,12990
3438946.0,depth_of_tree,17.0,12990
3438947.0,1_layer_symbol_tree__entropy,1.91433,12990
3438948.0,2_layer_symbol_tree__entropy,1.74517,12990
3438949.0,3_layer_symbol_tree__entropy,1.71991,12990
3438950.0,4_layer_symbol_tree__entropy,1.76417,12990
3438951.0,5_layer_symbol_tree__entropy,1.84934,12990
3438952.0,1_layer_derivation_tree__entropy,0.67176,12990
3438953.0,2_layer_derivation_tree__entropy,0.647803,12990
3438954.0,3_layer_derivation_tree__entropy,0.655102,12990
3438955.0,4_layer_derivation_tree__entropy,0.647249,12990
3438956.0,5_layer_derivation_tree__entropy,0.653568,12990
3439048.0,average_path_length,8.25581,12990
3439049.0,redundancy,15.0,12990
3439050.0,traversal_steps,43.0,12990
3439051.0,skewness,-15.0,12990
3439052.0,density,0.000328066,12990
3439053.0,symbol_entropy,0.000328066,12990
3495083.0,derivation_entropy,1.97386,13217
3495084.0,word_entropy,2.02533,13217
3495085.0,word_delay_1_mutual_entropy,-1.65644,13217
3495086.0,word_delay_2_mutual_entropy,-1.49549,13217
3495087.0,word_delay_3_mutual_entropy,-1.33455,13217
3495088.0,word_delay_4_mutual_entropy,-1.10429,13217
3495089.0,word_delay_5_mutual_entropy,-0.874034,13217
3495090.0,derivation_delay_1_mutual_entropy,-1.65644,13217
3495091.0,derivation_delay_2_mutual_entropy,-1.49549,13217
3495092.0,derivation_delay_3_mutual_entropy,-1.33455,13217
3495093.0,derivation_delay_4_mutual_entropy,-1.10429,13217
3495094.0,derivation_delay_5_mutual_entropy,-0.874034,13217
3495095.0,depth_of_tree,12.0,13217
3495096.0,1_layer_symbol_tree__entropy,2.07517,13217
3495097.0,2_layer_symbol_tree__entropy,1.97397,13217
3495098.0,3_layer_symbol_tree__entropy,1.99045,13217
3495099.0,4_layer_symbol_tree__entropy,1.94739,13217
3495100.0,5_layer_symbol_tree__entropy,2.19897,13217
3495101.0,1_layer_derivation_tree__entropy,0.701998,13217
3495102.0,2_layer_derivation_tree__entropy,0.679588,13217
